Хөтөлбөрийн_дугаар,Хөтөлбөрийн_индекс,Хөтөлбөрийн_монгол_нэр,Хөтөлбөрийн_англи_нэр,Академик_түвшин,Харьяалах_нэгжийн_дугаар,Харьяалах_нэгжийн_нэр,Батлагдсан_он
456599e7bee008bd332ee9aea19d0eaf,D 023101  ,Гадаад хэлний орчуулга (Англи),Translation (English Language),Бакалавр,70e82fdb69dbb5221a577f1b5a11cc49,Гадаад хэлний тэнхим,2023
99258a3a43ac459a4c290a470f863529,D 023101,Гадаад хэлний орчуулга (Англи),Translation (English language),Бакалавр,70e82fdb69dbb5221a577f1b5a11cc49,Гадаад хэлний тэнхим,2022
6d58de7c9f02ccb5edcd993080651abc,D 023101,Гадаад хэлний орчуулга (Хятад),Translation (Chinese language),Бакалавр,70e82fdb69dbb5221a577f1b5a11cc49,Гадаад хэлний тэнхим,2022
05bd28b68f5f12fb258137068b56d1cf,D 101501,Аялал жуулчлал,Tourism,Бакалавр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2022
9c31d15958e8c26b8c815d64e5e82504,D 011402  ,"Багш, байгалийн ухааны боловсрол (Газарзүй)",Teacher training - Geography,Бакалавр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2022
c63f9ae0c2f11e9a4cd26f948ee66f4d,D 011411,"Багш, газар зүйн боловсрол",Teacher training - Geography,Бакалавр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2022
8981abeeeb68562c93225e82d32b16b5,D 011409,"Багш, физикийн боловсрол",Teacher training - Physics,Бакалавр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2022
29fb352e9f1e34a7454dbe32c822e071,D 073202  ,Барилгын инженер,Construction engineer,Бакалавр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2022
4a0167935441b7011966dbcd0c87667e,D 073204  ,Барилгын инженерчлэл,Construction engineering,Бакалавр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2022
6fa30c6cd4bb2e84b9c383620ba73d60,D 073101,Газар зохион байгуулалт,Land management,Бакалавр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2022
2bb0127efd4f37a9019ba8f51d9fbe1d,F 053203  ,Газарзүй,Geography,Доктор,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2023
e813c10b1a7ad0b314fb4c11adecdbe0,E 053203  ,Газарзүй,Geography,Магистр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2023
8273a269ee854178df92eb928c13683f,E 053203  ,Газарзүй,Geography,Магистр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2023
206fbc3e0f638b2961242876655e7030,D 053204,Геологи,Geology,Бакалавр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2022
4162adfc30dbfa7f516ad5e0ee0bd2b0,D 072401,Уул уурхайн ашиглалтын технологи,123,Бакалавр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2022
5e1a06eb0d6788ac0b3c3aac207dd66f,E 053301  ,Физик,Physics,Магистр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2023
3a90abfbd16671428c117c51d263f596,E 053301  ,Физик,Physics,Магистр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2023
a55299614d2b7df3ec284f44035ec448,D 071309,Цахилгааны инженер,Electrical engineering,Бакалавр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2022
573b4e8d9816551325144fe1ab77c869,D 071304,Цахилгааны инженер,Electrical engineering,Бакалавр,2e55e6d66cec120b06a41b1b23152232,"Газар зүй, физик, инженерчлэлийн тэнхим",2022
edb15a525d495b8c14396a0a4f50c542,D 011401  ,"Багш, математикийн боловсрол",Teacher training - Mathematics,Бакалавр,0e57b9bd1d6a6cb6532ce1632fce8afe,"Математик, компьютерийн ухааны тэнхим",2022
24c3a2d56c26259d14a19c385c8a467c,D 011401  ,"Багш, математикийн боловсрол (Мэдээлэл зүй-Математик)",Teacher training - Informatics-Mathematics,Бакалавр,0e57b9bd1d6a6cb6532ce1632fce8afe,"Математик, компьютерийн ухааны тэнхим",2022
ebf83b4132cbd6d7a15392b2df96967f,D 011403,"Багш, мэдээлэл зүйн боловсрол",Teacher training - Information technology,Бакалавр,0e57b9bd1d6a6cb6532ce1632fce8afe,"Математик, компьютерийн ухааны тэнхим",2022
9d413308fb6e5915bcecfbb75f8d87fb,E 011402  ,Математикийн боловсрол,Mathematics education,Магистр,0e57b9bd1d6a6cb6532ce1632fce8afe,"Математик, компьютерийн ухааны тэнхим",2023
6c8be634a6fcb28d32fba1abbb4c9145,E 011402  ,Математикийн боловсрол,Mathematics education,Магистр,0e57b9bd1d6a6cb6532ce1632fce8afe,"Математик, компьютерийн ухааны тэнхим",2023
20061e31c0f4e7981fa48765cb5e8874,D 061302  ,Программ хангамж,Software engineering,Бакалавр,0e57b9bd1d6a6cb6532ce1632fce8afe,"Математик, компьютерийн ухааны тэнхим",2023
34c790d66de8413a497f1f7be31c37fb,D 011430,"Багш, монгол хэл, уран зохиолын  боловсрол",Teacher training - Mongolian language and literature,Бакалавр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2022
30848c2f65fbb2756e8eb33aeefd6b8a,D 011407,"Багш, монгол хэл-уран зохиолын  боловсрол",Teacher training - Mongolian language and literature,Бакалавр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2022
36c4fd902bdc22de3ffcf9197e42e825,D 011403  ,"Багш, нийгмийн ухааны боловсрол",Teacher training - Social sciences,Бакалавр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2022
8666b84db6eaec8f2ce412dd5d5c2018,D 011413  ,"Багш, нийгмийн ухааны боловсрол",Teacher training - Social sciences,Бакалавр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2022
72e689a21f1de543244a993209673af3,D 011403  ,"Багш, нийгмийн ухааны боловсрол (1 жил)",Teacher training - Social sciences,Бакалавр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2022
f26c1ed3b5877c96896c7c675d4b438e,-,Монгол хэлний бэлтгэл,123,Бакалавр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2022
9728db5ca8a63788b578caf097a70ea2,D 041305,Нийтийн удирдлага,Public administration,Бакалавр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2022
68ad94954a68daa7634be8cc860036f3,E 041307  ,Төрийн захиргаа,Public Administration,Магистр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2023
8acea368ac6b4f2c854d35c5b676f3ca,E 041307  ,Төрийн захиргаа,Public Administration ,Магистр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2023
8cc94a5fd6239630884fc9b4502f26a6,E 04130302,Төрийн захиргааны менежмент,Public administrative management,Магистр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2022
2f138b3a7b000b7b08449715f5f07770,D 041303,Төрийн удирдлага,Public administration,Бакалавр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2022
3fd92abd465ab3438bf9ffb04a0e5f71,F 022201  ,Түүх,History,Доктор,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2023
8cedbd8e19192e4ade5583caabb2a407,E 022201  ,Түүх,History,Магистр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2023
34da7f76e5eae1453afb3fd1db189794,E 022201  ,Түүх,History,Магистр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2023
09fc2175d3cec65ed3c60146ae8e61d9,E 02220101,Түүх,History,Магистр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2022
753c029789cf9cc05c179f9f42aeb021,E 02220101,Түүх,History,Магистр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2022
f4629aa52773b8c1112bf20329f07c44,D 021504  ,Үндэсний язгуур урлаг,National folk art,Бакалавр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2022
fa1ee44f72b76bc1c8436356390b5864,D 021509  ,Үндэсний язгуур урлаг,National folk art,Бакалавр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2023
3d4590f03057721b0892b3bf07f5ca22,F 023204  ,Утга зохиол судлал,Literature studies,Доктор,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2023
d328020a0f620449e165edd482396494,E 023204  ,Утга зохиол судлал,Literature studies,Магистр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2023
8691d36b72fb9959b21b423e9aa44ae5,E 023204  ,Утга зохиол судлал,Literature studies,Магистр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2023
2263f9080c1524a696b3590f24d2b0c7,E 023202  ,Хэл шинжлэл,Linguistics,Магистр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2023
65109b129f94434058f2fdec7e39cdf4,E 023202  ,Хэл шинжлэл,Linguistics,Магистр,3a29ea69fc0ef54c6104c2bd13aae487,"Нийгэм, хүмүүнлэгийн ухааны тэнхим",2023
9f5d359e9e6d88432fe37769585c1e49,D 011402,"Багш, байгалийн ухааны боловсрол (Биологи)",Teacher training - Biology,Бакалавр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2022
9cb360b5c45987ebcce77e60f1b2d9fc,D 011402,"Багш, байгалийн ухааны боловсрол (Хими)",Teacher training - Chemistry,Бакалавр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2022
8e273352807ee6c1810736cc34ca2810,D 011407,"Багш, биологийн боловсрол",Teacher training - Biology,Бакалавр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2022
7d8711c1737758fb0b11564908217d34,D 011405,"Багш, химийн боловсрол",Teacher training - Chemistry,Бакалавр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2022
22837b2e0b1480cdc21bd5704bfa4258,F 051101  ,Биологи,Biology,Доктор,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2023
3aecdfe32c8215179bfd5df733b04d33,E 051101  ,Биологи,Biology,Магистр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2023
973376494943d73af9b32eeb1511ecdf,E 051101  ,Биологи,Biology,Магистр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2023
4f09c312e7e367ccab125c842d72e08b,E 05110101,Биологи,Biology,Магистр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2022
b98696d466dd8fa8b1b3bfb4b482dda8,E 05110101,Биологи,Biology,Магистр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2022
10e80e722138d6a84cb9519447ece1cc,D 091801,Нийгмийн эрүүл мэнд,Social health,Бакалавр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2022
36cd07ed29bda0b1e2f59051548dd49c,D 098801,Нийгмийн эрүүл мэнд,Social health,Бакалавр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2022
8e4fbf60239b0438bd9e770f7d31449f,D 082101,Ойн аж ахуй,Forestry,Бакалавр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2022
802e3c49123fe08a703e53d90ad25a9a,F 053101  ,Хими,Chemistry,Доктор,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2023
ffc0452bfe8d6b71bc0d1591df3d3378,E 053101  ,Хими,Chemistry,Магистр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2023
1be14342224e79aac3962ae36bc72848,E 053101  ,Хими,Chemistry,Магистр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2023
367a5c5ccd4ed4bd5b7e41268d32c136,D 071103  ,Химийн боловсруулалтын технологи,Chemical process technology,Бакалавр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2023
b18e859ce08161170f5eb72ea4cc9a1b,D 071101,Химийн инженерчлэл,Chemical engineering,Бакалавр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2022
0cf707abbad01b429a355ba35a54b0aa,D 071102  ,Химийн технологи,Chemical technology,Бакалавр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2022
77d2874a7644ecef6b2d090a7ec0325a,D 052101  ,Экологи,Ecology,Бакалавр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2023
eb3d61a68accb4423ef92e3a471838a2,E 052101  ,Экологи,Ecology,Магистр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2023
47588ec42365e834456f6be31ee67753,E 052101  ,Экологи,Ecology,Магистр,f4dbe73d59a5828babdca3a2fcb3e24f,"Хими, биологийн тэнхим",2023
f967583e8993189602373898eb7d4e84,D 041304,Аялал жуулчлалын менежмент,Tourism management,Бакалавр,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,2022
f8123b8407cc622dff93448ed6584b31,D 071201,Байгаль орчныг хамгаалах технологи,Environmental protection technology,Бакалавр,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,2022
dd9687d7b9107d939a929eca404f6fe8,D 072102,"Хоол зүй, шим судлал",123,Бакалавр,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,2022
796a97560e36061c819186d460f5d2e4,-,ХС-ийн иргэнд зориулсан сургалт,Irgen,Бакалавр,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,2022
12304d1fc6414d8ac7fba2564c4dc041,D 071201,Хүрээлэн буй орчны инженерчлэл,Environmental engineering,Бакалавр,d8b895cde1c2fac83b938cd1ae057f72,Ховд аймаг дахь сургууль,2022
6d90ede1f2aed112bb7557b266777bf4,E 042102  ,Олон улсын эрх зүй,International law,Магистр,c6322879a58545e2ac1e26ea18e2db71,Хууль зүйн сургууль,2023
84bbc5bb7bb5794d54f7760e35ef34fa,E 042102  ,Олон улсын эрх зүй,International law,Магистр,c6322879a58545e2ac1e26ea18e2db71,Хууль зүйн сургууль,2023
4e1580dbff6ba8a3fb8a667389991330,-,ХЗС-ийн иргэнд зориулсан сургалт,-,Бакалавр,c6322879a58545e2ac1e26ea18e2db71,Хууль зүйн сургууль,2022
9b6f7f3f6a1e1fb745f869d0b3b3d255,-         ,ХЗС-ийн иргэнд зориулсан сургалт,-,Бакалавр,c6322879a58545e2ac1e26ea18e2db71,Хууль зүйн сургууль,2023
2d660cb222773f3f71f68a75d44c06df,-         ,ХЗС-ийн Иргэнд зориулсан сургалт, ,Магистр,c6322879a58545e2ac1e26ea18e2db71,Хууль зүйн сургууль,2022
03a3a4d48590b7eab04cbb530b97cd0b,D 042101  ,Эрх зүй,Law ,Бакалавр,c6322879a58545e2ac1e26ea18e2db71,Хууль зүйн сургууль,2015
1a9946a245d22beb2079b4b6abb237be,F 042101  ,Эрх зүй,Law,Доктор,c6322879a58545e2ac1e26ea18e2db71,Хууль зүйн сургууль,2023
d5265c8eaab5d2a3c8950229ad84bfa8,F 04210101,Эрх зүй,Law,Доктор,c6322879a58545e2ac1e26ea18e2db71,Хууль зүйн сургууль,2020
08cda327d5a2d024772f420f85152d0f,E 042101  ,Эрх зүй,Law,Магистр,c6322879a58545e2ac1e26ea18e2db71,Хууль зүйн сургууль,2023
887ad2f99171b115fe403a53769ca57c,E 042101  ,Эрх зүй,Law,Магистр,c6322879a58545e2ac1e26ea18e2db71,Хууль зүйн сургууль,2023
e9045211a5d993a3c7cbd0d1d7679683,D 042101  ,Эрх зүй /Орой/,Law,Бакалавр,c6322879a58545e2ac1e26ea18e2db71,Хууль зүйн сургууль,2023
141e4ed6941c64ad2db564edef9833c2,D 042101  ,Эрх зүй /Эчнээ/,Law,Бакалавр,c6322879a58545e2ac1e26ea18e2db71,Хууль зүйн сургууль,2023
65aeef4dc82dbecf304446e002ec684d,D 071201  ,Байгаль орчныг хамгаалах технологи ,Environmental protection technology,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2022
6e75a393482250a2e4703235da4bf965,D 051101  ,Биологи,Biology,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2022
163555795860df6ca2b5c6ab12ef2c9e,D023101   ,Гадаад хэлний орчуулга /Солонгос  2020-2024/,Foreign language translation /Korean/,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2020
8d49146239ec63394b2181caa438a0c8,D053205,Геофизик,-,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2022
096ee21be9836859b5f2d59282fb5e0d,D 041305  ,Нийтийн удирдлага ,Public administration,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2022
5a9ee12d169aa8792b78423e85411b3d,D 041101  ,Нягтлан бодох бүртгэл,Accounting,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2020
406b3f4aca71ae8aa434330ee3e5fc9e,D 022203,"Олон улс, орон судлал (Археологи-Солонгос хэл/  ",-,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2022
008dbdb96a30d6ab9f60a98c9a158988,D 022203  ,"Олон улс, орон судлал (Археологи-Хятад хэл)",International and country studies (Archaeology-Chinese language),Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2022
e0cd581fdbb7d4a2c0b82178a983d9cf,D078811,"Соёлын биет өвийн хадгалалт, хамгааалалтын технологи",Technology in reservation and protection of cultural heritage,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2022
4fbdb35a7995c8f1b76ae4b2dcd290c6,D032101   ,Сэтгүүл зүй,Journalism,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2019
6d88e754029386179cf741fa92c23ca9,D 023203  ,Утга зохиол судлал,Literature studies,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2022
1f9c9dfc886d004720082727709617f4,D 053101  ,Хими ,Chemistry,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2022
33689e1f658297ca94204d892d80ef3c,D 071201,Хүрээлэн буй орчны инженерчлэл ,-,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2022
e558192d05c4e99a143d614eecd4a955,D 053303,Хэрэглээний физик,-,Бакалавр,c573290f7384ba8f37f2e661105cb12f,Шинжлэх ухаан технологийн Улаанбаатар парк,2022
a0e1a1a298839595bb5775de9c91da9b,D 011435  ,"Багш, гадаад хэлний боловсрол (Солонгос)",123,Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
4cf57011b70a2538da2eaa099b1c61a9,D 011435  ,"Багш, гадаад хэлний боловсрол (Хятад)",123,Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
c26eb255ac9244082f335831257e9dd6,D 011435  ,"Багш, гадаад хэлний боловсрол (Япон)",123,Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
5060d11b42f8cd0f3134b459f240cf3d,F 023203  ,Гадаад хэл шинжлэл,"Foreign language, linguistics",Доктор,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
9ea5ebab38dd71db7aff3444c983f84e,E 023203  ,Гадаад хэл шинжлэл,"Foreign language, linguistics",Магистр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
999a74320d0520bcd78cc91f4d080781,E 023203  ,Гадаад хэл шинжлэл,"Foreign language, linguistics",Магистр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
bad15b598e5389df7a18a2a5a22592aa,E 023101  ,Гадаад хэлний орчуулга,Translation,Магистр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
11b416e710aa341663d119112eceb407,E 023101  ,Гадаад хэлний орчуулга,Translation,Магистр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
bef34b2ca558ae451ea8ed11aaf19d0f,D 023101,Гадаад хэлний орчуулга (Араб),Translation (Arabic Language),Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
4ee4ebd38afb739ec09065fcae81087b,D 023101,Гадаад хэлний орчуулга (Солонгос),Translation (Korean Language),Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
10d81252e71e38034bfc9a751d1dafc8,D 023101,Гадаад хэлний орчуулга (Турк),Translation (Turkish Language),Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
1bef6c50f611d3872a9f62db22fc78ed,D 023101,Гадаад хэлний орчуулга (Хятад),Translation (Chinese Language),Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
e5b44ce43e83cdeedd7dce58b6df44e1,D 023101,Гадаад хэлний орчуулга (Япон),Translation (Japanese Language),Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
a0f90b823722bf8a25eade1eead86702,D 022203  ,Орон судлал (Араб),Arabian language and Arabic studies,Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
a8db8a1dfa35bd2ba276ec267d28fd19,D 022203  ,Орон судлал (Солонгос),Korean language and Korean studies,Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
09dff2efb48cc621a5168282337f1a78,D 022203  ,Орон судлал (Турк),Turkish language and Turkish studies,Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
4531fbaf773ef7f60ff2cd1be2810148,D 022203  ,Орон судлал (Хятад),Chinese language and Chinese studies,Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
dcd4c3945fae454768c9387d749e00e0,D 022203  ,Орон судлал (Япон),Japanese language and Japanese studies,Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2023
f304229686a76cac1017e23c6b7b8158,,Солонгос хэлний анхан 1-р шат,   ,Хэлний бэлтгэл,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
c9af46f673bb69d2f1999917cccd67b7,,Солонгос хэлний анхан 2-р шат,    ,Хэлний бэлтгэл,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
6e5ef4ac6d24338393ea570b0d8df46a,,Солонгос хэлний дунд 1-р шат,   ,Хэлний бэлтгэл,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
614a7806325e5de3d7219fba0050a426,D 023202  ,Хэл шинжлэл (Хятад),"Chinese Language, Linguistics",Бакалавр,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
4d2062c4d8bb70d9f859dec102a3744a,,Хятад хэлний анхан 1-р шат,   ,Хэлний бэлтгэл,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
33a2768fc32e44c79b61108d7109bbbe,,Хятад хэлний анхан 2-р шат,   ,Хэлний бэлтгэл,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
01913e92b5662e6cab810a12be96e267,,Хятад хэлний дунд 1-р шат,   ,Хэлний бэлтгэл,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
5d56d8b4b9b9727bc382aef7a4c23c58,,Хятад хэлний дунд 2-р шат,   ,Хэлний бэлтгэл,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
37ee3f7e3f7cd7137900eb4e8a51828a,,Хятад хэлний дээд 1-р шат,   ,Хэлний бэлтгэл,14fa6c895fd46fa1ffa486d6c63ccd32,Ази судлалын тэнхим,2014
f80961e98368645e11b536d9e99ee609,D 031404  ,Антропологи,Antrophology,Бакалавр,a5371b727140890cefc82574fab7369f,"Антропологи, археологийн тэнхим",2023
ed2929ea82fd5f8f15bebf8064a32e89,F 031404  ,Антропологи,Anthropology ,Доктор,a5371b727140890cefc82574fab7369f,"Антропологи, археологийн тэнхим",2023
623995261acd5778281ff1a0bda148f7,F 03140301,Антропологи,Anthropology,Доктор,a5371b727140890cefc82574fab7369f,"Антропологи, археологийн тэнхим",2014
f9029d306b67ec55e8e2d467c018e065,E 031404  ,Антропологи ,Anthropology ,Магистр,a5371b727140890cefc82574fab7369f,"Антропологи, археологийн тэнхим",2023
b48057388207df2365a1d7df3138fde7,E 031404  ,Антропологи,Anthropology ,Магистр,a5371b727140890cefc82574fab7369f,"Антропологи, археологийн тэнхим",2023
4d1988fe770c89e8f7e5fbd759031ae3,D 022202,Археологи,Archaeology,Бакалавр,a5371b727140890cefc82574fab7369f,"Антропологи, археологийн тэнхим",2014
ddcb097eada1dd51475ce276883df702,F 022202  ,Археологи,Archaeology  ,Доктор,a5371b727140890cefc82574fab7369f,"Антропологи, археологийн тэнхим",2023
b92f564ffad7521cd81e7935695c1734,F 02220201,Археологи,Archaeology,Доктор,a5371b727140890cefc82574fab7369f,"Антропологи, археологийн тэнхим",2014
52b99bbed8d463cea7aba11f726e22df,E 022202  ,Археологи,Archaeology  ,Магистр,a5371b727140890cefc82574fab7369f,"Антропологи, археологийн тэнхим",2023
03f4721929f63161dbd2c84116d4f303,E 031405  ,Жендер судлал,Gender studies,Магистр,a5371b727140890cefc82574fab7369f,"Антропологи, археологийн тэнхим",2023
0dc65e8758cc7701c3e6e0b020ba7e42,E 031405  ,Жендер судлал,Gender studies,Магистр,a5371b727140890cefc82574fab7369f,"Антропологи, археологийн тэнхим",2023
